Product Name,URL,Customer Rating,review,Sentiment
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1471,4.9 out of 1185,"My kids love the relaxing smell of lavender and it's such a versatile oil to have on hand. Great for soothing skin issues, relaxing, sleep, calm, etc.",Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1473,4.9 out of 1187,"I use this in DIY cleaner, bath bombs, body butter, room sprays, body sprays, and hair sprays. The fragrance is light and pure - not overpowering. Very calming.",Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1475,4.9 out of 1189,You can't go wrong with this relaxing after a hard day or while you take a bath. I also use it with Citronella Lemongrass Teatree Eucalyptus and Peppermint to make my own mosquito repellent lotion. Works great.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1480,4.9 out of 1194,I love to just open the bottle and breathe in the soothing and calming aroma of the Lavender essential oil. It is a staple in my kit and I love to add it in my lotion. Wonderful product.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1481,4.9 out of 1195,"I purchased lavender for my 5yr old's diffuser, to help calm her and aid in sleep. She loves the scent and now associates it with bedtime. Smells lovely!",Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1483,4.9 out of 1197,Lavender EO is one of my staple/go to essential oils. A few drops in the diffuser helps calm my nerves! I also make a lot of soap using this wonderfully smelling essential oil. You can not go wrong with lavender!,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1498,4.9 out of 1212,Lavender is my favorite essential oil. And can be mixed with many other essential to make the most relaxing aromatherapy in the home. Great for 1st time uses or to give as a gift.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1499,4.9 out of 1213,"I use this oil for bug bites, when I can't sleep, stress, tummy aches, to relax. I diffuse it in the main living room in the evening. I just love this oil. I buy the 100 ml bottle a few times a year.",Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1504,4.9 out of 1218,Lavender has a sweet floral scent. It is great for relaxing after a stressful day. Diffusing it at night helps me to fall asleep and stay asleep through the night.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1506,4.9 out of 1220,This is the first time I have ordered from this company and the lavender roll on was a last minute offer. Love it. I keep it in my purse to use when i need a shot of calm. A little on the back of my neck and good to go.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1509,4.9 out of 1223,Love the smell of Lavender! Originally purchased to help with sleep I add it to lotions to calm and ease stress at the end of the day. Has helps immensely! Also has so many other benefits! Great value. Thank you PT!,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1511,4.9 out of 1225,I've used this to scent my homemade handsoap and as a roll-on for my kids. I put a little on their wrists before church to help them settle down and stay calm. Not sure it works but at least they smell good!,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1512,4.9 out of 1226,This oil is relaxing. I'm trying to figure out how to do use the suggested words. LOL. I just have to say the bath bombs I make from this oil are very popular amongst friends and family.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1513,4.9 out of 1227,I'm a lavender essential oil lover and have been from my introduction to essential oils. As a glass blower I always have a bottle next to my bench because it is amazing for new burns. I also use it for relaxation and meditation. This oil is amazing.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1515,4.9 out of 1229,This is probably the 1 oil I make sure not to run out of!!! On the nights I find myself unsettled or stressed I will diffuse Lavender and end up with a great night sleep. It definitely is the oil I reach for when I need to relax!,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1516,4.9 out of 1230,This is one of if not the best Lavender EO I have found/used. I use it to help me sleep and for calming stress. Waiting for a diffuser to arrive to make it even better.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1519,4.9 out of 1233,Lavender helps me relax at night so I add it to my diffuser. A bonus is that it also helps my dog relax during storms and during fireworks season! Highly recommend!,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1521,4.9 out of 1235,"Have used this for years to diffuse and enjoy the calm, beautifully relaxing scent. Great as well for the laundry dryer balls. Work awesome in the dryer with a few drops of lavender on the laundry dryer balls. Clothes come out soft and refreshed!",Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1522,4.9 out of 1236,"Plant Therapy's lavender is a beautiful addition to almost all blends. It combines wonderfully with just about every other essential oil, adding a soft, floral and calming note.",Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1526,4.9 out of 1240,"Honestly, you can't have an oil collection that doesn't include lavender haha. I'll admit, the smell isn't an absolute favorite of mine but the therapeutic properties are why it is a must-have. it is calming to the mind and skin!",Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1528,4.9 out of 1242,"Lavender is my number one go to oil! So universal! For stress, anxiety, down to a burn or cut! Wonderful scent! Add to an essential oil necklace, laundry etc!! A must have!",Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1530,4.9 out of 1244,Lavender is always one of my go to oils. I use it for everything. I highly recommend that Lavender oil is one you always have on hand. I use it for burns baths rollers and diffusing. It smells wonderful and instantly makes me relax,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1531,4.9 out of 1245,I was extremely impressed with Lavender. I use to only use YL oils and it got to be so expensive so I did some research and decided to try plant therapy! It still calms my kids and helps them sleep well and smells so so amazing! 10/10,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1533,4.9 out of 1247,I LOVE this oil. It smells great. I've always been a huge fan. But I've started adding a few drops to a basic unscented lotion without any additives and it has done miracles for calming and hydrating my very dry and sensitive skin!,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1534,4.9 out of 1248,It is not my favorite oil but i use it anyway for its benefits. It supposed to be relaxing and calming. My daughter likes the smell and she use it often for soaps and bath bombs.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1537,4.9 out of 1251,Fresh and relaxing. Yet super strong and powerful for cleaning! Amazing for hair frizz and skin issues (dillute properly) Not many things this oil can't do!! Must have in all oil lovers collection. Clean and fresh.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1539,4.9 out of 1253,Always a good one to have on hand. Lavender is very versatile and blends well with so many other oils. Great for relaxation and sleeping. Also good for soothing skin issues. I buy it in the big bottle!,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1540,4.9 out of 1254,I really don't like the smell of Lavender but I buy it for my granddaughter. It really helps her and her 2 children relax. I love Plant Therapy and their 100% pure oils.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1541,4.9 out of 1255,I love using the plant therapy lavender. It has a wonderful smell that really helps with anxiety. I have tried no lavender from other companies and this is the one I would recommend.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1542,4.9 out of 1256,This is my nightly go-to oil for rest and relaxation! I can't live without it and it blends well with so many essential oil varieties like the PT Sleep oils.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1543,4.9 out of 1257,Lavender is my absolute favorite oil. I use it more than anything else. Bug bites scrapes burns anxiety the list goes on and on. And the smell!!!! So relaxing and soothing.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1548,4.9 out of 1262,I was not a big fan of lavender until I smelled the Plan Therapy lavender. I like to mix it with rosemary. It is very relaxing and definitely the best deal out there.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1549,4.9 out of 1263,"Lavender is an essential essential oil. It is perfect for so many things, in addition to it's fragrance and calming properties. PT Lav is great for topical application and diffusing, too. Love it!",Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1554,4.9 out of 1268,Lavender was one of the first essential oils I tried and I instantly loved the calming feeling I got from the oil. I also used it in a personal inhaler during labor and found it super helpful.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1555,4.9 out of 1269,I love Lavender. The smell is so beautiful and relaxing. I add it to so many of my personal blends. This is a must-have for anyone new to essential oils.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1558,4.9 out of 1272,I cannot say enough good things about lavender. The smell is delightful and soothing. I use this in many of my diffuser blends in my facecare in a linen and pillow mist I make and even just to relax in my bath! Awesome oil!,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1560,4.9 out of 1274,This is probably the oil I use most frequently. I add it to coconut oil as a moisturizer and to relieve burns seasonal allergies and minor scrapes. I love the smell and the price!,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1561,4.9 out of 1275,"Lavender is such a big part of my life, is calms my nerves, hydrates my skin and smells awesome. I love the 100ml, it feel great not having to worry I'll be running out with the big bottle.",Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1564,4.9 out of 1278,"We use this oil for so many different reasons in our home, stress, anxiety, tummy aches, and mosquito bites, burns, insomnia etc. It's really effective and smells wonderful. We go through a lot.",Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1569,4.9 out of 1283,This is a great calming scent. I made this into a roller to try to help my 13 month old rest a little better. We shall see if it helps! I like to diffuse it before bedtime to help everyone relax.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1570,4.9 out of 1284,"A must at home!! It really helped me relax, I love the unique smell of lavander in my diffusser. A 5 star oil. you must have it, my kids like it a lot.",Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1578,4.9 out of 1292,"Lavender is one of the most versatile oils. This oil is calming, relieves insect bites, burns, is good for the skin and hair, etc., smells great and is affordable. This oil is a winner all the way.",Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1579,4.9 out of 1293,Lavender oil is my favorite oil and I use it all day off and on. It helps me relax and also helps calm my hay fever allergies. Always have it on hand. It has a pleasant scent and helps my skin to stay and look younger.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1581,4.9 out of 1295,I bought the 30mL bottle for a make and take project that I have coming up soon. We will be making lavender bath salts. The scent is very relaxing and so fresh. This will be the perfect addition to our event!,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1587,4.9 out of 1301,The lavender essential oils is relaxing. It helps put you in a calm mood while permeating the air with an amazing smell. I've used it on my skin with carrier oils and it helps rid me of breakouts from head to toe.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1595,4.9 out of 1309,I use this one a lot a add a drop to my pillow at night and add it on my skin it helps to relax and fall asleep or after a stressful day I love this stuff and can not get enough of this.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1605,4.9 out of 1319,"Great smell! Relaxing, perfect for diffusing, or mixing w a carrier oil to used on the body. I've come to love this essential oil as a go to for calming. All of the essential oils by Plant Therapy are excellent.",Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1609,4.9 out of 1323,This is a wonderful oil. I have found it to be super versatile and I use it often for relaxation and breathing issues. This has been a wonderful addition to my daily treatment of inflammation and stress.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1610,4.9 out of 1324,"I bought this roll on for my daughters first day of middle school to help her feel more calm, howverr, it also great to use on minor skin irritation as well...Love the premade rollers!!",Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1611,4.9 out of 1325,Lavender has been a great go-to. I love using this when I take a bath for sleeping and for general relaxation. I have also gifted this one to others. Definitely a must have!,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1613,4.9 out of 1327,"I've tried many different oils, from different companies. The lavender from PT is the best I have found. I put it on my necklace and it keeps me calm all day.",Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1615,4.9 out of 1329,this is my favorite oil! I diffuse it every night and put it on my wrists before I got to bed. it really helps to relax you and help you sleep through the night.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1617,4.9 out of 1331,"My favorite oil from my favorite company! Since I found Plant Therapy 5 years ago, I haven't bought from anyone else. Lavender is my go to for stress and anxiety. This has a subtle but distinct and lasting fragrance. Instant calm!",Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1619,4.9 out of 1333,"Lavender is my absolute favorite scent. It's calming and quite a lovely addition in soap, lotion, etc... I put it in my diffuser to add a nice scent to a room in my house.",Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1628,4.9 out of 1342,"Lavender is one of my go-to oils and Plant Therapy's version is super high quality. It is a relaxing oil with many many different benefits. I use it for hair products, diffuse it, use it for body products, and in so many different ways.",Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1638,4.9 out of 1352,Lavender is my favorite essential oil. And can be mixed with many other essential to make the most relaxing aromatherapy in the home. Great for 1st time uses or to give as a gift.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1639,4.9 out of 1353,My family loves lavender. We go through so much of it. So I am always ordering. Love that I can use this around my kids and that it is a good calming oil.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1640,4.9 out of 1354,"I love to use this in my baths to help relax, especially useful to help if I have had a headache! It has a wonderful smell and as always is highest quality!",Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1641,4.9 out of 1355,I use Lavender EO everyday one way or another. It is added to coconut oil for my skin after cleansing. Wonderful to diffuse. Very pleasant and calming.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1644,4.9 out of 1358,This sweet and relaxing scent is my go to! Spritz it on the kids beds before i tuck them in. In our bedroom difussers. Add a drop or two to my crown chakra right before i close my eyes. Such peace!!,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1645,4.9 out of 1359,I use lavender almost daily in the diffuser it calms my chihuahua I have 3. I also use it in our bedroom for me I get the best sleep ever and wake up feeling great.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1646,4.9 out of 1360,"This is such a great all purpose oil. I love that it is kid safe. We use it for relaxing, stress, before bed, tummy aches, to feel grounded, ant or mosquito bites.",Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1653,4.9 out of 1367,I love to keep lavender on hand to use (diluted) on bug bites for my kids. It definitely helps soothe the irritation and it helps put out calming vibes to soothe their mood too!,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1659,4.9 out of 1373,The lavender essential oils is relaxing. It helps put you in a calm mood while permeating the air with an amazing smell. I've used it on my skin with carrier oils and it helps rid me of breakouts from head to toe.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1661,4.9 out of 1375,Lavender was one of the first essential oils I tried and I instantly loved the calming feeling I got from the oil. I also used it in a personal inhaler during labor and found it super helpful.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1664,4.9 out of 1378,I love lavender oil and use it nightly. It relieves my pain and helps me relax to sleep. I highly recommend this oil. I love the big bottle!!! Great value!,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1665,4.9 out of 1379,I use this oil in many blends that I make. It has a nice smell. I also put it my diffuser all by itself for a nice calming effect. I always make sure we have this oil in hand.,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1667,4.9 out of 1381,It smells nice especially when used with shower cream. I do feel relaxed after applying it to my feet right before bed. Diffusing at night for sleep. I need to buy the bigger bottle soon!,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1668,4.9 out of 1382,"I love the fragrance of lavender and the roll-on is so convenient. I bring mine to work for times when I feel stressed. A quick roll helps me calm down a bit. I'll need to buy more to keep one in my purse, one at home and one at the office!",Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1669,4.9 out of 1383,I cannot say enough good things about lavender. The smell is delightful and soothing. I use this in many of my diffuser blends in my facecare in a linen and pillow mist I make and even just to relax in my bath! Awesome oil!,Positive
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=1671,4.9 out of 1385,The lavender essential oils is relaxing. It helps put you in a calm mood while permeating the air with an amazing smell. I've used it on my skin with carrier oils and it helps rid me of breakouts from head to toe.,Positive
