Product Name,URL,Customer Rating,review
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=356,4.9 out of 70,Lavender is definitely my go to for oils. Good for stress relief safe on kids and great for skin and healing! Lavender has a light scent that can be combined with so many other oils in a diffuser and can even be added to tea! I loooove lavender and this one is the best I have used!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=357,4.9 out of 71,This is my all time favorite oil. I love it by itself and in addition to other oils. it's also the best lavender of any essential oil company I've ever used. I wish I had gotten it in a larger bottle which I'll do next time I need to buy it. Definitely a staple! Also was recently pregnant and had a lot of back pain and used this daily. It instantly relieved it and made me feel great!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=358,4.9 out of 72,When I received this Lavendar and it had an off smell I looked for the test report and noticed the test report for the batch I received is not posted. This was weeks ago and the test report still isn't posted. Neither is the review I wrote over a week ago.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=359,4.9 out of 73,"Dear Lavender, my bosom buddy at bedtime and when I so desperately need time on my yoga mat. Not only does diffusing you help me in relaxing my mind that often doesn't stop going even when I am exhausted and have my fuzzy socks on already but you are my number #1 bff of oils when I roll out my mat. Diffusing you while breathing in and out just adds something extra special to my time on the mat and spraying a bit of a diluted mist on my mat before and after just helps my practice be more purposeful. Thank you for always being by my side to help bring a bit of tranquility to my life. Sincerely, Me!"
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=360,4.9 out of 74,"Lavender is the most used oil in our home! With the summer upon us, I add this to my after sun aloe lotion for an extra aid for sunburn. Perfect to help you relax at the end of a stressful day. We also use it in a passive diffuser in the car to help the dog relax as well. Can't be without it!!"
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=361,4.9 out of 75,Teething saver!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=362,4.9 out of 76,This Lavender is fantastic. Amazing quality and the price just cant be beat. I diffuse it every night to help me go to sleep along with Cedarwood. I also made a spray with witch hazel to spray on my pillow at night. I also just sniff it right from the bottle when I want some calm. LOVE Lavendar...probably my favorite oil. I love Plant Therapy more and more with each oil I purchase!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=363,4.9 out of 77,For diffusing and self-indulgent pampering experiences I prefer French lavender (sold as Lavender Fine here) because it smells much better to my nose. However for synergy blends meant to be used as home remedies (for example a homemade tummy ache blend) this works great and is a wonderful value. This lavender has more of a sugary sweet jammy-lavender scent so you might like this if you enjoy lavender-based desserts and beverages. it's not a bad smell; in fact it does smell very good it just isn't for ME scent-wise.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=364,4.9 out of 78,"I love lavender and I use it often, so I was excited to get the 30ml bottle of organic lavender. When I opened it, I don't know what is in my bottle but the smell made me want to gag. I can't even describe how bad it Is! I read a lot of good reviews on here so I'm hoping mine was just part of a bad batch. This is my first purchase, along with the peppermint, from this company."
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=365,4.9 out of 79,I absolutely love this oil. I had forgotten how pleasant lavender could be. The first time I put this in my diffuser it relaxed me so completely I fell asleep in just a few minutes. I keep this one by my bed now for the times I need a bit of extra help to fall asleep.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=366,4.9 out of 80,This is one of those staple oils that I just always like to have on hand. The smell is just right it eases my kids bug bites calms them at night....we have rollers of this stashed everywhere because it never fails me. Its nice to just order them in a roller makes it easy to just grab and go.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=367,4.9 out of 81,I will admit sniffing this from the bottle is NOT the smell I expected. Once diluted or diffused it became my favorite smelling lavender of all brands of oils I have smelled and used. Very relaxing aroma. I was thankful to have this oil to help with an itchy patch of skin that I had a few nights ago. It took about 15 seconds to feel the relief and the urge to scratch my skin has not come back! They say lavender will be one of you most used oils and I absolutely believe them.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=368,4.9 out of 82,Lavender has definitely been one of the most used oils in our home. Its so multi purposeful! We rub it on our feet at bedtime diffuse it add it to homemade laundry soap and so much more! If you are looking for some good starter oils its definitely one you should consider. The smell is so relaxing!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=369,4.9 out of 83,"This roller bottle is a life saver in our household! When our preschooler starts to throw a fit, I just ask her if she would like some lavender and she holds her arms out for me to apply. The scent and the soothing feeling of the roller helps to calm her frazzled emotions. L I F E S A V E R !"
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=370,4.9 out of 84,This is one of my favorite all purpose oils. I use it mostly to relax although I've heard it has great skin soothing properties. I've read a lot of reviews that this lavendar doesn't smell as good as other brands but I have a pretty sensitive nose and I only find it slightly sharper than other brands. And I personally prefer the sharpness.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=371,4.9 out of 85,Amazing quality!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=372,4.9 out of 86,"I use lavender for everything. It's one of the safest and you can use it neat on your skin. Usually I put it in the diffuser for sleep, or in the bath with epsom salts. Plant Therapy's is really good. It smells high quality and pure and is a lot more affordable than other oil brands."
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=373,4.9 out of 87,I have to admit when I first smelt this oil from PT it seemed way too medicinal smelling. I smelt striaght from the bottle but when I mixed it in a carrier or diffused it then the real beauty of the oil came out. I was use to a sweet smelling lavender and or fresh planted lavender not a therupuetic concentration. But I always need this in my collection as I go through this oil so fast.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=374,4.9 out of 88,I'm new to Plant Therapy. I received my first shipment of oils today (order shipped in 2 days...FREE!). I was especially interested in comparing the lavender I ordered to the many other lavenders that I have. I popped a few drops into my diffuser as soon I the box was opened. This is an amazing oil and it has a richness to the aroma that is hard to describe. I'll be purchasing a larger bottle in the near future.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=375,4.9 out of 89,A must have for anyone interested in essential oils - so many uses! A lovely and calming scent when diffused - helpful for sleeping on its own or when blended with other grounding and relaxing scents. A no fail of mine is lavender frankincense and peppermint for headaches - this blend really works for me. The scent of this oil is lovely you will not be disappointed =)
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=376,4.9 out of 90,This oil is my favourite. I even redecorated my kitchen this month with lavander accesorises and I installed there a little difuser to difuze lavander anytime I want. I am so glad I discovered PT. I also put a few drops of lavander oil in the washing machine whenever I do the laundery so I can catch the aroma in my sheets.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=377,4.9 out of 91,Lavender will always be my top favorite. When smelling this oil tranquility feels the air as if taking a peaceful walk and the breeze hits your senses with quiet beauty. Plant therapy is one of few companies that with every purchase it is counting towards discounted amounts to be used at your leisure. Excellent products.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=378,4.9 out of 92,"This is a tried and true favorite. What else can I say? You can never go wrong with this oil. I use it for just about everything...hair, skin, sleep, and just the simple sweet aroma. I love the fact that I can use it for my allergies instead of taking pills."
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=379,4.9 out of 93,When I placed my first order with Plant Therapy I stupidly chose a 10 ml bottle of the Lavender Population. I am now going to fix that and order two 30 ml bottles. I adore this oil. I am prone to migraines and scents can really trigger them. This works so well in calming my headaches before they become migraines. I wish I could attach it to my nose. :)
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=380,4.9 out of 94,I enjoy the smell of lavender (a few drops will do the trick) and use it in rollers and in the diffuser. it's a great oil to blend with other oils too. It has been one of the few oils that helps my daughter calm down before bed and help her get to sleep. I like blending it with Frank Carteri and lemon when congested. Lavender is a staple oil in our house!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=381,4.9 out of 95,Worked Perfectly!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=382,4.9 out of 96,Lavender is a must-have in an essential oil collection. It is versatile and has so many uses. I use lavender in my diffuser at night and I have also used lavender on wool balls for my dryer. Lavender is great in numerous recipes for roller bottles as well! Definitely try it if you haven't before!!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=383,4.9 out of 97,I was cooking pasta and while stirring I splashed a large amount of boiling water on my stomach I put water on the burn first then I rolled my lavender on it. Later in the day it started burning a bit so I rolled lavender on it again and the burn went away very quickly the burn is 4 days old now and still did not blister it is still very red but no blisters and has decreased in size alot. Plus lavender smells SO good.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=384,4.9 out of 98,If you are a soaper and you are looking for a Lavender EO this is it! After finding out the Lavender we were buying from our trusted source (BB) was rancid (was getting DOS) - we switched to Plant Therapy. This Lavender EO has never disappointed and no more DOS.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=385,4.9 out of 99,"What can't you use lavender for? It's THE most versatile, most used of all my oils. I use it for everything--diffusing, relaxation/sleep, skincare, etc. It's one of the few oils you can use straight on your skin to soften, treat blemishes, etc. I have TMJ and I rub a little of this on my TM joint and jaw muscles before bed. It's also my primary base for diffusing either alone, or mixing with other scents like peppermint, lemon, or eucalyptus. It works beautifully with almost all other scents."
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=386,4.9 out of 100,Lavender oil was the first EO I tried and Plant Therapy lavender is one of the best available. Such a pure scent I love it in a spray bottle to spritz my bedding before sleep also just to freshen the air. This lavender oil is one I use very frequently!!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=387,4.9 out of 101,Ive never been a huge lavender person but I love PT lavender. I bought it for my husband to diffuse and help him sleep and it has actually helped me sleep so much better as well! I was surprised... since having kids I wake up throughout the night all the time and this is actually help me get some sleep.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=388,4.9 out of 102,"I got into EO after making some of my own oil infusions from herbs and other plants. I wanted to enhance what I had made and also use them in making skin care products. I researched many companies and found Plant Therapy to be very highly recommended, pure and safe! They are also affordable!! The lavender has such a beautiful and calming sent! I can't wait to add to my collection!"
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=389,4.9 out of 103,This is my most used essential oil to date! it's good for sooooo many things like in beaty creams serum bugbite recovery and yes in my Infinity Diffuser (by itself or mixed with another or more EOs for a blend) to help me relax and sleep! A must EO to always have on hand!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=390,4.9 out of 104,"I have tried other brands of lavender eo's and was less than impressed. I even thought I just may not like the scent of lavender. Then on a whim I tried Plant Therapy's lavender. Love at first whiff!! It smells so much more authentic, like a real lavender plant. I use it on my wool dryer balls along with lemon, for a pleasant laundry scent that my whole family loves."
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=391,4.9 out of 105,Best sleep!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=392,4.9 out of 106,"This lavender is amazing. Smells like I'm holding the fresh flowers in my hand. I use this in so many blends and always feel so much peace and relaxation when I use this essential oil. It helps ease my tension. Strongly recommend it for diffusers right before bed time. Its also perfect added to any cleaning or deodorizing mixes, not only for its antibacterial properties but also for the wonderful fragrance."
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=393,4.9 out of 107,Lavender drops and a roll on were one of the first EO purchases I made and I an obsessed with them! We diffuse lavender in my daughte's room 30-60 minutes before bedtime most nights and it makes the house smell SO good! I use the roll on regularly for diffusing stress or headaches and it works almost instantly! I also started diluting a few drops with FCO and massaging it into my sore back and knees after exercise and it has helped so much!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=394,4.9 out of 108,Love lavender essential oil I used it in a DIY Psoriasis ointment type thing for hubby; (don't know the outcome yet as these things take time) and I use one drop every night with my moisturizer had some extreme dry patches on my eyelids that were rough flaking off and looked ugly adding wrinkles to my eyes but within a week of using the lavender with my moisturizer on my face and around my eyes the flakiness and dry patches are gone. The skin around my eyes looks a lot better and healthier.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=395,4.9 out of 109,This is my first bottle of lavender from plant therapy and I just used up my other one from another company so I'm just starting to use this! Seems every bit as good as my last one from a very reputable company and I've enjoyed it in a diffuser necklace several times as well as on my son's very stiff neck combination with copaiba. Use it for everything!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=396,4.9 out of 110,"Don't know what took me so long to get the 30ml..but i got it! It goes a long way, great for adding to shampoo, facial wash (I use Plant Therapy's Castile Soap), calming my nerves before bed, helps keep my daughte's allergies at bay. It's a wonderful all purpose oil."
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=397,4.9 out of 111,I love the natural lavender smell of this oil. There is no chemical or fake lavender smell that you get with many other store bought EOs with this one. I find It's amazing to diffuse in the bedroom at night as it gives me the deepest slumbers and I wake up really refreshed. 5 stars!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=398,4.9 out of 112,I had been using an MLM companys lavender and wanted to compare Plant Therapys. I found PTs lavender to be comparable in quality--I have not noticed a difference when I use it in place of that which I had before--but much more affordable. I will be buying Plant Therapy from here on out with this oil.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=399,4.9 out of 113,I just don't get a completely authentic vibe from this oil. I have lavender growing in my garden and this oil does not compare. It almost seems diluted... less earthy and more floral. Edens garden on the other hand is spot on with that pungent fresh lavender aroma.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=400,4.9 out of 114,This oil is so amazing. The relaxation properties in it are amazing. I have sleeping issues and this helps me relax and sleep better. This oil is also an excellent go to for burns and has prevented many of my burns from blistering. Highly recommend this oil.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=401,4.9 out of 115,Lavender
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=402,4.9 out of 116,This oil was one of my first oils that i used from plant therapy - I had used lavender oil from different brands before and when i got this i was immediately blown away by how good it smelled compared to different brands i had tried before! I use this for everything from sleep support to skincare to hair care to relaxation!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=403,4.9 out of 117,I'm not a big fan of lavender because of the smell but it has so many uses that I always keep a roller bottle of it on hand for small burns owies or general muscle fatigue. It always seems to help with the pain and discomfort plus it's safe to use on children. I would recommend getting some if you don't have any.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=404,4.9 out of 118,As someone who does not generally enjoy lavender I have been pleasantly surprised with how much I like this oil. It has a fresh scent that is calming for all in my household! I recommend it to anyone who needs something to diffuse in your home to help everyone unwind at the end of the day.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=405,4.9 out of 119,Lavendar was the first oil I purchased from PT. I purchased this to compare to other brands needless to say upon first sniff I was hooked. Just bought the 100ml because we go through lavendar so fast. Diffusing for night time owie rollerballs and relaxing baths are our main uses!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=406,4.9 out of 120,I have tried lavender essential oil from other companies and I love Plant Therapy's the best! I currently have it in a reed diffuser in my bathroom and I love the subtle scent every time I walk in or by the room. I have also used it in my skincare and like to add it to unscented lotion.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=407,4.9 out of 121,"I absolutely love lavender essential oil! It is one of my favorites! I use it in my diffusers, and put it on topically. This oil is amazing! I have actually reduced skin tags to almost nothing! I'm confident that with continued use I will be able to completely eliminate the skin tags! Besides that, it is very soothing! I will never be without this oil!"
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=408,4.9 out of 122,I love lavender from the bottom of my heart! And i cannot even tell you how many bottles i have gone through however this bottle i received smells so much sweeter...different than my usual lavender. Dont get me wrong I will use it to the very last drop because of its wonderful healing properties...but i am just not a big fan this perticular batch...should i say?
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=409,4.9 out of 123,I love using this lavender. I have used alot of different brands of lavender in the past and none compare to the Plant Therapy brand. I love this scent. I diffuse it alone or add a few drops to other oils and it absolutely smells amazing. This is my favorite go to oil of all. I diffuse a couple drops in the bathroom and it smells amazing and so relaxing almost as if I were in a spa. I love the soft fresh aroma of this lavender and I always feel that this oil is a must have in my home.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=410,4.9 out of 124,This was the first time I had ordered lavender from Plant Therapy vs. other brands. I primarily use lavender for my migrane blend with peppermint and frankincense. It was much more of a floral scent compared to other lavenders I have tried in the past. I found it pleasant however my sister found it actually gave her a headache so consider your tolerance of floral scents before purchasing.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=411,4.9 out of 125,Not a fan of the scent
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=412,4.9 out of 126,"This smells exactly like the lavender we used at my spa in our towels. This takes me back to tranquil music and quiet afternoons. When I want a really relaxing bath, I mix 2 drops vetiver, 2 drops clary sage, 3 drops lavender. It's the best sleep aid."
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=413,4.9 out of 127,Definitely a little overwhelming and not the light scent I was thinking it would be. it's definitely a heavy smell but I'm trying to use it anyways to see how it functions in a blend or in carrier oil. I'd probably purchase a Lavender Fine or Lavadin instead next time.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=414,4.9 out of 128,I cannot live without this Lavender. Every time I place an order I throw a bottle of this on. We use Lavender everyday! I have restless Leg and I make a roller ball and put this on my feet when it starts acting up. We have bottles of this for every diffuser plus I keep it in my diaper bag and purse. We diffuse this during growth spurts so my kids can sleep thru it. I use to hate the smell of Lavender but this one I have no issues with.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=415,4.9 out of 129,I pretty much use lavender with everything. I diffuse it with lots of other oils to different moods of the day. This and peppermint are my favorite and most used oils I get from Plant Therapy. Had to purchase the bigger bottle last round so it would last longer.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=416,4.9 out of 130,Not my favorite but I got it because It's a useful oil. It's so versatile. Got it because I am clumsy and prone to cuts and blisters and lavender in aloe gel is soothing and helps healing. The scent of PT lavender smells better than other lavender products in my opinion. Other products reminds me of artificial air freshener
